Busco id	Status	Sequence	Gene Start	Gene End	Strand	Score	Length	OrthoDB url	Description
30343at7147	Complete	JAEIGE010000239.1:720919-753376	720919	753376	+	503.6	268	https://www.orthodb.org/v10?query=30343at7147	uncharacterized protein LOC108378624
30359at7147	Complete	JAEIGE010000332.1:17806399-17807955	17806399	17807955	+	578.5	396	https://www.orthodb.org/v10?query=30359at7147	protein arginine N-methyltransferase 1
30365at7147	Complete	JAEIGE010000332.1:6933260-6935064	6933260	6935064	+	875.2	459	https://www.orthodb.org/v10?query=30365at7147	Cell division control protein 73, C-terminal
30391at7147	Complete	JAEIGE010000002.1:1676221-1664697	1676221	1664697	-	460.5	250	https://www.orthodb.org/v10?query=30391at7147	ribose-phosphate pyrophosphokinase 2 isoform X1
30434at7147	Complete	JAEIGE010000253.1:24701407-24702633	24701407	24702633	+	544.7	313	https://www.orthodb.org/v10?query=30434at7147	kelch domain-containing protein 3
30439at7147	Complete	JAEIGE010000227.1:9159516-9157962	9159516	9157962	-	731.6	372	https://www.orthodb.org/v10?query=30439at7147	WD40-repeat-containing domain
30441at7147	Complete	JAEIGE010000308.1:2824278-2822838	2824278	2822838	-	556.0	326	https://www.orthodb.org/v10?query=30441at7147	phospholipase ABHD3 isoform X1
30447at7147	Complete	JAEIGE010000017.1:2836852-2837919	2836852	2837919	+	474.5	245	https://www.orthodb.org/v10?query=30447at7147	Membrane  insertase YidC/ALB3/OXA1/COX18
30475at7147	Complete	JAEIGE010000253.1:22287774-22285900	22287774	22285900	-	636.9	417	https://www.orthodb.org/v10?query=30475at7147	Major facilitator superfamily
30497at7147	Complete	JAEIGE010000299.1:7607665-7609774	7607665	7609774	+	723.9	468	https://www.orthodb.org/v10?query=30497at7147	Major facilitator superfamily
30510at7147	Complete	JAEIGE010000213.1:122308-125910	122308	125910	+	1144.3	726	https://www.orthodb.org/v10?query=30510at7147	helicase POLQ-like
30551at7147	Complete	JAEIGE010000227.1:8890996-8881535	8890996	8881535	-	871.0	640	https://www.orthodb.org/v10?query=30551at7147	trafficking kinesin-binding protein milt isoform X1
30627at7147	Complete	JAEIGE010000299.1:8887045-8888433	8887045	8888433	+	707.9	382	https://www.orthodb.org/v10?query=30627at7147	hydroxymethylglutaryl-CoA synthase 1
30641at7147	Complete	JAEIGE010000002.1:6324602-6322657	6324602	6322657	-	588.8	444	https://www.orthodb.org/v10?query=30641at7147	ATP-dependent RNA helicase DDX51
30655at7147	Complete	JAEIGE010000332.1:23569635-23544428	23569635	23544428	-	501.8	506	https://www.orthodb.org/v10?query=30655at7147	Zinc finger C2H2 superfamily
30657at7147	Complete	JAEIGE010000253.1:9705363-9709618	9705363	9709618	+	676.9	328	https://www.orthodb.org/v10?query=30657at7147	Glutamine synthetase
30675at7147	Complete	JAEIGE010000253.1:18023781-18027746	18023781	18027746	+	267.1	257	https://www.orthodb.org/v10?query=30675at7147	EGF-like, conserved site
30695at7147	Complete	JAEIGE010000332.1:27599406-27601776	27599406	27601776	+	430.3	250	https://www.orthodb.org/v10?query=30695at7147	Regulator of gene activity
30711at7147	Complete	JAEIGE010000227.1:23926249-23928807	23926249	23928807	+	485.1	331	https://www.orthodb.org/v10?query=30711at7147	LOW QUALITY PROTEIN: homer protein homolog 1
30720at7147	Complete	JAEIGE010000227.1:24502150-24503945	24502150	24503945	+	815.3	398	https://www.orthodb.org/v10?query=30720at7147	nucleolar protein 58
30730at7147	Complete	JAEIGE010000332.1:17775528-17772739	17775528	17772739	-	623.3	349	https://www.orthodb.org/v10?query=30730at7147	Transmembrane and coiled-coil domains protein 1
30760at7147	Complete	JAEIGE010000017.1:2328075-2326583	2328075	2326583	-	459.6	328	https://www.orthodb.org/v10?query=30760at7147	Aminoacyl-tRNA synthetase, class II
30773at7147	Complete	JAEIGE010000016.1:600574-602890	600574	602890	+	587.7	329	https://www.orthodb.org/v10?query=30773at7147	Presenilin
30786at7147	Complete	JAEIGE010000227.1:6130358-6128069	6130358	6128069	-	862.3	448	https://www.orthodb.org/v10?query=30786at7147	WD40-repeat-containing domain
30809at7147	Complete	JAEIGE010000227.1:21673725-21658157	21673725	21658157	-	624.3	378	https://www.orthodb.org/v10?query=30809at7147	dual oxidase maturation factor 1
30816at7147	Complete	JAEIGE010000002.1:3075965-3078256	3075965	3078256	+	562.4	356	https://www.orthodb.org/v10?query=30816at7147	serine incorporator 1 isoform X1
30832at7147	Complete	JAEIGE010000299.1:9460251-9458379	9460251	9458379	-	722.3	391	https://www.orthodb.org/v10?query=30832at7147	Major facilitator superfamily
30895at7147	Complete	JAEIGE010000332.1:27757388-27755484	27757388	27755484	-	661.5	431	https://www.orthodb.org/v10?query=30895at7147	guanine nucleotide-binding protein-like 3 homolog
30903at7147	Complete	JAEIGE010000253.1:8424712-8406152	8424712	8406152	-	809.8	485	https://www.orthodb.org/v10?query=30903at7147	Amyloidogenic glycoprotein
30913at7147	Complete	JAEIGE010000213.1:7274368-7278811	7274368	7278811	+	1202.1	1148	https://www.orthodb.org/v10?query=30913at7147	DNA repair protein RAD50
30930at7147	Complete	JAEIGE010000227.1:26769205-26770946	26769205	26770946	+	693.6	371	https://www.orthodb.org/v10?query=30930at7147	Protein disulfide-isomerase A6
30931at7147	Complete	JAEIGE010000253.1:16908249-16924739	16908249	16924739	+	289.3	179	https://www.orthodb.org/v10?query=30931at7147	fasciculation and elongation protein zeta-2
30962at7147	Complete	JAEIGE010000253.1:22646243-22648925	22646243	22648925	+	828.8	521	https://www.orthodb.org/v10?query=30962at7147	Pyridoxal phosphate-dependent transferase
30988at7147	Complete	JAEIGE010000213.1:10464796-10468226	10464796	10468226	+	533.7	321	https://www.orthodb.org/v10?query=30988at7147	Death resistor Adh domain containing target, isoform C
31013at7147	Complete	JAEIGE010000213.1:3520198-3518629	3520198	3518629	-	555.7	298	https://www.orthodb.org/v10?query=31013at7147	Protein king tubby
31040at7147	Complete	JAEIGE010000253.1:21195226-21197889	21195226	21197889	+	826.7	588	https://www.orthodb.org/v10?query=31040at7147	serine/threonine-protein kinase fused
31043at7147	Complete	JAEIGE010000227.1:29538475-29535826	29538475	29535826	-	442.6	525	https://www.orthodb.org/v10?query=31043at7147	Mediator of RNA polymerase II transcription subunit 15
31061at7147	Complete	JAEIGE010000308.1:2674057-2672499	2674057	2672499	-	470.4	290	https://www.orthodb.org/v10?query=31061at7147	NAD kinase 2, mitochondrial
31071at7147	Complete	JAEIGE010000227.1:31673730-31675076	31673730	31675076	+	466.8	310	https://www.orthodb.org/v10?query=31071at7147	Molybdopterin-synthase sulfurtransferase
31118at7147	Complete	JAEIGE010000227.1:27076251-27071884	27076251	27071884	-	351.5	269	https://www.orthodb.org/v10?query=31118at7147	hydroxylysine kinase
31137at7147	Complete	JAEIGE010000016.1:8395698-8423041	8395698	8423041	+	254.0	124	https://www.orthodb.org/v10?query=31137at7147	fringe glycosyltransferase
31170at7147	Complete	JAEIGE010000332.1:26470021-26467702	26470021	26467702	-	703.9	496	https://www.orthodb.org/v10?query=31170at7147	dihydroxyacetone phosphate acyltransferase
31237at7147	Complete	JAEIGE010000332.1:26490692-26488364	26490692	26488364	-	488.8	277	https://www.orthodb.org/v10?query=31237at7147	Innexin
31241at7147	Complete	JAEIGE010000227.1:2045498-2038208	2045498	2038208	-	542.8	288	https://www.orthodb.org/v10?query=31241at7147	Abhydrolase domain-containing protein 2
31285at7147	Complete	JAEIGE010000253.1:2646829-2637560	2646829	2637560	-	693.4	414	https://www.orthodb.org/v10?query=31285at7147	Major facilitator superfamily
31289at7147	Complete	JAEIGE010000227.1:13266934-13269336	13266934	13269336	+	789.1	518	https://www.orthodb.org/v10?query=31289at7147	methyltransferase-like protein 13
31302at7147	Complete	JAEIGE010000299.1:10772898-10769809	10772898	10769809	-	660.2	327	https://www.orthodb.org/v10?query=31302at7147	Guanine nucleotide-binding protein G(S) subunit alpha
31360at7147	Complete	JAEIGE010000332.1:1410582-1412503	1410582	1412503	+	388.3	253	https://www.orthodb.org/v10?query=31360at7147	Lipid storage droplets surface-binding protein 1
31375at7147	Complete	JAEIGE010000002.1:3293475-3292155	3293475	3292155	-	713.7	360	https://www.orthodb.org/v10?query=31375at7147	Arrestin
31388at7147	Complete	JAEIGE010000002.1:643757-645862	643757	645862	+	518.8	304	https://www.orthodb.org/v10?query=31388at7147	Zona pellucida domain
31414at7147	Complete	JAEIGE010000227.1:6310564-6309175	6310564	6309175	-	421.2	273	https://www.orthodb.org/v10?query=31414at7147	WD40 repeat
31417at7147	Complete	JAEIGE010000016.1:5587332-5586358	5587332	5586358	-	452.1	270	https://www.orthodb.org/v10?query=31417at7147	rRNA adenine N(6)-methyltransferase
31423at7147	Complete	JAEIGE010000299.1:4942209-4940830	4942209	4940830	-	433.1	362	https://www.orthodb.org/v10?query=31423at7147	Leucine-rich repeat
31424at7147	Complete	JAEIGE010000332.1:29211766-29210313	29211766	29210313	-	474.4	325	https://www.orthodb.org/v10?query=31424at7147	2-(3-amino-3-carboxypropyl)histidine synthase subunit 2
31425at7147	Complete	JAEIGE010000017.1:93979-88304	93979	88304	-	557.1	269	https://www.orthodb.org/v10?query=31425at7147	transmembrane protein 184B isoform X1
31450at7147	Complete	JAEIGE010000227.1:11648076-11646886	11648076	11646886	-	610.8	352	https://www.orthodb.org/v10?query=31450at7147	metallophosphoesterase 1 homolog
31466at7147	Complete	JAEIGE010000253.1:24334131-24335558	24334131	24335558	+	801.9	398	https://www.orthodb.org/v10?query=31466at7147	beta-1,4-mannosyltransferase egh
31470at7147	Complete	JAEIGE010000299.1:8979000-8980952	8979000	8980952	+	513.4	331	https://www.orthodb.org/v10?query=31470at7147	NADPH
31484at7147	Complete	JAEIGE010000299.1:10516989-10522671	10516989	10522671	+	394.4	305	https://www.orthodb.org/v10?query=31484at7147	Transcription factor, MADS-box
31515at7147	Complete	JAEIGE010000332.1:3009599-3010972	3009599	3010972	+	630.4	363	https://www.orthodb.org/v10?query=31515at7147	elongation factor 1-gamma
31537at7147	Complete	JAEIGE010000239.1:553926-552601	553926	552601	-	681.9	334	https://www.orthodb.org/v10?query=31537at7147	Eukaryotic translation initiation factor 3 subunit M
31625at7147	Complete	JAEIGE010000253.1:2979242-2980595	2979242	2980595	+	752.1	367	https://www.orthodb.org/v10?query=31625at7147	Actin
31691at7147	Duplicated	JAEIGE010000232.1:1286590-1288728	1286590	1288728	+	149.3	177	https://www.orthodb.org/v10?query=31691at7147	RNA recognition motif domain
31691at7147	Duplicated	JAEIGE010000253.1:21408667-21407055	21408667	21407055	-	170.2	169	https://www.orthodb.org/v10?query=31691at7147	RNA recognition motif domain
31693at7147	Complete	JAEIGE010000308.1:2844834-2843340	2844834	2843340	-	287.9	272	https://www.orthodb.org/v10?query=31693at7147	phosphorylated adapter RNA export protein
31703at7147	Complete	JAEIGE010000227.1:8592210-8593896	8592210	8593896	+	769.6	435	https://www.orthodb.org/v10?query=31703at7147	protein disulfide-isomerase A5
31731at7147	Complete	JAEIGE010000227.1:1834942-1844080	1834942	1844080	+	566.9	304	https://www.orthodb.org/v10?query=31731at7147	Ethanolamine-phosphate cytidylyltransferase
31739at7147	Complete	JAEIGE010000253.1:20405824-20404336	20405824	20404336	-	510.1	342	https://www.orthodb.org/v10?query=31739at7147	Threonyl/alanyl tRNA synthetase, class II-like, putative editing domain superfamily
31776at7147	Complete	JAEIGE010000016.1:3017853-3015465	3017853	3015465	-	730.8	423	https://www.orthodb.org/v10?query=31776at7147	Molybdopterin cofactor biosynthesis C (MoaC) domain
31778at7147	Complete	JAEIGE010000299.1:12341190-12333052	12341190	12333052	-	773.3	445	https://www.orthodb.org/v10?query=31778at7147	Sulfatase, conserved site
31785at7147	Complete	JAEIGE010000299.1:3773963-3775767	3773963	3775767	+	544.5	389	https://www.orthodb.org/v10?query=31785at7147	rac GTPase-activating protein 1
31817at7147	Complete	JAEIGE010000017.1:2883693-2885283	2883693	2885283	+	306.9	230	https://www.orthodb.org/v10?query=31817at7147	CRAL-TRIO lipid binding domain
31832at7147	Complete	JAEIGE010000299.1:3767402-3769051	3767402	3769051	+	763.3	408	https://www.orthodb.org/v10?query=31832at7147	Ankyrin repeat-containing domain
31907at7147	Complete	JAEIGE010000332.1:22738486-22744419	22738486	22744419	+	949.5	828	https://www.orthodb.org/v10?query=31907at7147	ENTH  domain
31940at7147	Complete	JAEIGE010000299.1:8880950-8871119	8880950	8871119	-	674.0	338	https://www.orthodb.org/v10?query=31940at7147	V-type proton ATPase subunit C
31948at7147	Complete	JAEIGE010000332.1:19143357-19144840	19143357	19144840	+	618.1	324	https://www.orthodb.org/v10?query=31948at7147	isocitrate dehydrogenase 
31961at7147	Complete	JAEIGE010000227.1:11264758-11263404	11264758	11263404	-	285.6	221	https://www.orthodb.org/v10?query=31961at7147	Palmitoyltransferase
31963at7147	Complete	JAEIGE010000308.1:2808232-2809536	2808232	2809536	+	300.8	276	https://www.orthodb.org/v10?query=31963at7147	ataxin-10
31967at7147	Complete	JAEIGE010000002.1:1690963-1689574	1690963	1689574	-	482.8	301	https://www.orthodb.org/v10?query=31967at7147	SH2 domain
31984at7147	Complete	JAEIGE010000332.1:14278577-14280010	14278577	14280010	+	506.3	357	https://www.orthodb.org/v10?query=31984at7147	Protoporphyrinogen oxidase
32037at7147	Complete	JAEIGE010000332.1:10587088-10588479	10587088	10588479	+	353.4	318	https://www.orthodb.org/v10?query=32037at7147	serine-tRNA ligase activity
32079at7147	Complete	JAEIGE010000253.1:25881457-25882665	25881457	25882665	+	406.5	286	https://www.orthodb.org/v10?query=32079at7147	Glycoside hydrolase family 18, catalytic domain
32082at7147	Complete	JAEIGE010000308.1:2962745-2966709	2962745	2966709	+	654.9	326	https://www.orthodb.org/v10?query=32082at7147	Neurotransmitter-gated ion-channel
32098at7147	Complete	JAEIGE010000227.1:15837359-15838347	15837359	15838347	+	288.1	178	https://www.orthodb.org/v10?query=32098at7147	Homeobox domain
32129at7147	Complete	JAEIGE010000142.1:2180223-2176820	2180223	2176820	-	566.0	342	https://www.orthodb.org/v10?query=32129at7147	protein FAM188B2
32140at7147	Complete	JAEIGE010000016.1:2712675-2711326	2712675	2711326	-	709.0	360	https://www.orthodb.org/v10?query=32140at7147	Pyridoxal phosphate-dependent transferase
32144at7147	Complete	JAEIGE010000253.1:14828688-14827240	14828688	14827240	-	495.9	323	https://www.orthodb.org/v10?query=32144at7147	Innexin
32200at7147	Complete	JAEIGE010000332.1:20323744-20321218	20323744	20321218	-	715.1	363	https://www.orthodb.org/v10?query=32200at7147	60S ribosomal protein L3
32239at7147	Complete	JAEIGE010000227.1:23336811-23335112	23336811	23335112	-	587.8	394	https://www.orthodb.org/v10?query=32239at7147	glucosidase 2 subunit beta
32249at7147	Complete	JAEIGE010000253.1:20224308-20227537	20224308	20227537	+	597.4	413	https://www.orthodb.org/v10?query=32249at7147	LIM domain-containing protein jub isoform X1
32288at7147	Complete	JAEIGE010000253.1:11817476-11814993	11817476	11814993	-	765.4	358	https://www.orthodb.org/v10?query=32288at7147	carboxypeptidase D isoform X1
32289at7147	Complete	JAEIGE010000213.1:6628379-6630295	6628379	6630295	+	792.9	458	https://www.orthodb.org/v10?query=32289at7147	dnaJ homolog subfamily C member 11
32292at7147	Complete	JAEIGE010000332.1:18630536-18632224	18630536	18632224	+	615.5	312	https://www.orthodb.org/v10?query=32292at7147	mannose-1-phosphate guanyltransferase beta
32314at7147	Complete	JAEIGE010000332.1:10679671-10678352	10679671	10678352	-	648.9	391	https://www.orthodb.org/v10?query=32314at7147	Phosphatidylserine decarboxylase proenzyme, mitochondrial
32346at7147	Complete	JAEIGE010000002.1:8805996-8809350	8805996	8809350	+	465.4	316	https://www.orthodb.org/v10?query=32346at7147	Deformed epidermal autoregulatory factor 1
32359at7147	Complete	JAEIGE010000213.1:1174414-1171802	1174414	1171802	-	865.1	572	https://www.orthodb.org/v10?query=32359at7147	Serine/threonine-protein kinase PLK4
32369at7147	Complete	JAEIGE010000332.1:2272555-2270914	2272555	2270914	-	788.5	363	https://www.orthodb.org/v10?query=32369at7147	Septin
32378at7147	Complete	JAEIGE010000017.1:1511278-1509361	1511278	1509361	-	569.3	370	https://www.orthodb.org/v10?query=32378at7147	Amino acid transporter
32465at7147	Complete	JAEIGE010000017.1:1652519-1653730	1652519	1653730	+	487.7	310	https://www.orthodb.org/v10?query=32465at7147	WD40 repeat
32478at7147	Complete	JAEIGE010000017.1:3065811-3067463	3065811	3067463	+	729.9	352	https://www.orthodb.org/v10?query=32478at7147	Isocitrate dehydrogenase 
32485at7147	Complete	JAEIGE010000299.1:3957363-3961788	3957363	3961788	+	756.6	531	https://www.orthodb.org/v10?query=32485at7147	ubiquitin-like modifier-activating enzyme ATG7
32494at7147	Complete	JAEIGE010000239.1:561391-559770	561391	559770	-	495.2	339	https://www.orthodb.org/v10?query=32494at7147	WD40-repeat-containing domain
32511at7147	Complete	JAEIGE010000142.1:853019-857314	853019	857314	+	740.4	418	https://www.orthodb.org/v10?query=32511at7147	Protein disulfide-isomerase
32539at7147	Complete	JAEIGE010000142.1:251408-250137	251408	250137	-	471.6	306	https://www.orthodb.org/v10?query=32539at7147	putative neutral sphingomyelinase
32573at7147	Complete	JAEIGE010000227.1:25411971-25415076	25411971	25415076	+	841.5	484	https://www.orthodb.org/v10?query=32573at7147	Menin
32612at7147	Complete	JAEIGE010000253.1:17740067-17738523	17740067	17738523	-	631.5	353	https://www.orthodb.org/v10?query=32612at7147	eukaryotic translation initiation factor 5
32618at7147	Complete	JAEIGE010000253.1:17298456-17297038	17298456	17297038	-	564.8	379	https://www.orthodb.org/v10?query=32618at7147	clusterin-associated protein 1
32632at7147	Complete	JAEIGE010000299.1:12828831-12830952	12828831	12830952	+	727.7	404	https://www.orthodb.org/v10?query=32632at7147	Intimal thickness related receptor, IRP
32636at7147	Complete	JAEIGE010000253.1:10012465-10014233	10012465	10014233	+	892.4	515	https://www.orthodb.org/v10?query=32636at7147	cell division control protein 45 homolog
32656at7147	Complete	JAEIGE010000239.1:515794-514400	515794	514400	-	503.9	291	https://www.orthodb.org/v10?query=32656at7147	Lissencephaly-1 homolog
32682at7147	Complete	JAEIGE010000332.1:18935170-18936738	18935170	18936738	+	788.4	452	https://www.orthodb.org/v10?query=32682at7147	fatty-acid amide hydrolase 2
